,FishnetID,ReportingMonth,PerformanceTarget,dl_avg_pred,df_error
1032,1190131,2017-11-01,0.7857,0.8015759587287903,0.01587595872879033
1033,1190131,2017-12-01,0.8351,0.8541439175605774,0.01904391756057744
1053,1265823,2017-06-01,0.8158,0.0,-0.8158
1054,1265823,2017-07-01,0.7885,0.0,-0.7885
1055,1265823,2017-08-01,0.7525,0.0,-0.7525
1056,1265823,2017-09-01,0.7051,0.7901723384857178,0.08507233848571782
1057,1265823,2017-10-01,0.7294,0.7492331266403198,0.019833126640319776
1058,1265823,2017-11-01,0.7653,0.7679764032363892,0.00267640323638918
1059,1265823,2017-12-01,0.7894,0.7963247895240784,0.0069247895240783786
1060,1265823,2018-01-01,0.8108,0.8160344362258911,0.005234436225891148
1061,1265823,2018-02-01,0.8276,0.8351069092750549,0.007506909275054929
1062,1265823,2018-03-01,0.8422,0.8519402146339417,0.009740214633941702
1162,1341925,2017-11-01,0.8168,0.9070650339126587,0.09026503391265872
1164,1341925,2018-01-01,0.8021,0.8813940286636353,0.07929402866363522
1165,1341925,2018-02-01,0.8304,0.8507508039474487,0.020350803947448703
1167,1341925,2018-04-01,0.8343,0.8951959609985352,0.060895960998535115
1168,1341925,2018-05-01,0.8261,0.8814572095870972,0.05535720958709722
1169,1341925,2018-06-01,0.8342,0.8454375863075256,0.011237586307525582
1176,1341943,2017-12-01,0.7659,0.9970716834068298,0.2311716834068298
1177,1341943,2018-01-01,0.8297,0.8663297891616821,0.036629789161682136
1179,1341943,2018-03-01,0.8329,0.9215145707130432,0.08861457071304324
1180,1341943,2018-04-01,0.741,0.8929355144500732,0.15193551445007325
1181,1341943,2018-05-01,0.6459999999999999,0.8154780864715576,0.1694780864715577
1182,1341943,2018-06-01,0.5894,0.7345165610313416,0.14511656103134152
1205,1350689,2018-03-01,0.8324,0.9036933779716492,0.07129337797164914
1206,1350689,2018-04-01,0.8213,0.8631200194358826,0.04182001943588254
1207,1350689,2018-05-01,0.8449,0.8488543629646301,0.003954362964630143
1226,1354203,2017-10-01,0.7817,0.7926523089408875,0.0109523089408875
1228,1354203,2017-12-01,0.5864,0.8198201060295105,0.23342010602951047
1229,1354203,2018-01-01,0.6319,0.6687632203102112,0.036863220310211164
1230,1354203,2018-02-01,0.6684,0.6798698902130127,0.011469890213012701
1231,1354203,2018-03-01,0.6554,0.66642165184021,0.011021651840209978
1232,1354203,2018-04-01,0.6313,0.6608100533485413,0.029510053348541287
1233,1354203,2018-05-01,0.6475,0.6485658288002014,0.0010658288002014515
1234,1354203,2018-06-01,0.6581,0.6543954014778137,-0.0037045985221862976
1304,1361570,2017-10-01,0.7651,0.8363912105560303,0.07129121055603027
1305,1361570,2017-11-01,0.6669,0.7423880100250244,0.07548801002502437
1306,1361570,2017-12-01,0.6053,0.6778053641319275,0.07250536413192754
1307,1361570,2018-01-01,0.5911,0.6399570107460022,0.04885701074600224
1308,1361570,2018-02-01,0.5911,0.6362020373344421,0.04510203733444218
1309,1361570,2018-03-01,0.5911,0.6452124714851379,0.05411247148513798
1310,1361570,2018-04-01,0.5911,0.6414960622787476,0.0503960622787476
1311,1361570,2018-05-01,0.5911,0.6417468190193176,0.05064681901931767
1312,1361570,2018-06-01,0.5911,0.6495824456214905,0.05848244562149052
1330,1366477,2017-10-01,0.6106,0.7758640646934509,0.1652640646934509
1331,1366477,2017-11-01,0.7288,0.6278707981109619,-0.10092920188903809
1332,1366477,2017-12-01,0.6152,0.6474403142929077,0.032240314292907746
1333,1366477,2018-01-01,0.491,0.5758593678474426,0.08485936784744263
1334,1366477,2018-02-01,0.4127,0.5042174458503723,0.0915174458503723
1335,1366477,2018-03-01,0.4521,0.49144378304481506,0.03934378304481506
1336,1366477,2018-04-01,0.5028,0.5447431802749634,0.041943180274963354
1337,1366477,2018-05-01,0.5054,0.5348708629608154,0.02947086296081547
1338,1366477,2018-06-01,0.532,0.538625955581665,0.006625955581665011
1365,1376298,2017-06-01,0.7054,0.0,-0.7054
1366,1376298,2017-07-01,0.6601,0.0,-0.6601
1367,1376298,2017-08-01,0.6852,0.0,-0.6852
1368,1376298,2017-09-01,0.7015,0.7503312230110168,0.04883122301101683
1369,1376298,2017-10-01,0.6827,0.7592194676399231,0.07651946763992312
1370,1376298,2017-11-01,0.7312,0.7827889919281006,0.051588991928100625
1371,1376298,2017-12-01,0.7836,0.8209184408187866,0.03731844081878666
1372,1376298,2018-01-01,0.8235,0.8595070838928223,0.036007083892822256
1391,1381761,2017-06-01,0.6209,0.0,-0.6209
1392,1381761,2017-07-01,0.6204,0.0,-0.6204
1393,1381761,2017-08-01,0.5847,0.0,-0.5847
1394,1381761,2017-09-01,0.5492,0.6005112528800964,0.051311252880096414
1395,1381761,2017-10-01,0.4894,0.5743181109428406,0.08491811094284057
1396,1381761,2017-11-01,0.4694,0.5308229327201843,0.06142293272018434
1397,1381761,2017-12-01,0.4694,0.5155271887779236,0.0461271887779236
1398,1381761,2018-01-01,0.4694,0.5129238963127136,0.04352389631271364
1399,1381761,2018-02-01,0.5252,0.6005460023880005,0.07534600238800049
1400,1381761,2018-03-01,0.6077,0.6288705468177795,0.021170546817779523
1401,1381761,2018-04-01,0.5679,0.6850977540016174,0.11719775400161747
1402,1381761,2018-05-01,0.7282,0.6582537293434143,-0.06994627065658565
1403,1381761,2018-06-01,0.7837,0.7837256789207458,2.5678920745897393e-05
1597,1484922,2018-05-01,0.825,0.9335060119628906,0.10850601196289067
1598,1484922,2018-06-01,0.8462,0.8617875576019287,0.015587557601928759
1612,1484938,2017-06-01,0.5662,0.0,-0.5662
1613,1484938,2017-07-01,0.5727,0.0,-0.5727
1614,1484938,2017-08-01,0.4981,0.0,-0.4981
1615,1484938,2017-09-01,0.4253,0.4497080445289612,0.02440804452896117
1616,1484938,2017-10-01,0.3934,0.4029501974582672,0.009550197458267184
1617,1484938,2017-11-01,0.3751,0.3921123445034027,0.01701234450340272
1618,1484938,2017-12-01,0.3596,0.37661463022232056,0.01701463022232058
1619,1484938,2018-01-01,0.3791,0.36695536971092224,-0.012144630289077751
1620,1484938,2018-02-01,0.4269,0.4508512318134308,0.023951231813430784
1621,1484938,2018-03-01,0.4724,0.49295130372047424,0.020551303720474257
1622,1484938,2018-04-01,0.5137,0.5670734643936157,0.05337346439361568
1623,1484938,2018-05-01,0.5525,0.6285691261291504,0.0760691261291504
1624,1484938,2018-06-01,0.5737,0.628890872001648,0.05519087200164796
1633,1486797,2018-02-01,0.7887,0.9931079149246216,0.20440791492462163
1634,1486797,2018-03-01,0.7541,0.8580349087715149,0.1039349087715149
1635,1486797,2018-04-01,0.792,0.801987886428833,0.00998788642883297
1636,1486797,2018-05-01,0.7723,0.8194767832756042,0.04717678327560426
1637,1486797,2018-06-01,0.7814,0.8037717938423157,0.02237179384231569
1664,1497216,2017-06-01,0.7222,0.0,-0.7222
1665,1497216,2017-07-01,0.6253,0.0,-0.6253
1666,1497216,2017-08-01,0.6382,0.0,-0.6382
1667,1497216,2017-09-01,0.6131,0.6741929650306702,0.06109296503067019
1668,1497216,2017-10-01,0.5365,0.6213388442993164,0.08483884429931643
1669,1497216,2017-11-01,0.5683,0.6191260814666748,0.05082608146667478
1670,1497216,2017-12-01,0.5639,0.621342658996582,0.057442658996582074
1671,1497216,2018-01-01,0.5616,0.6261348128318787,0.06453481283187867
1674,1497216,2018-04-01,0.6001,0.999983012676239,0.39988301267623905
1712,1502119,2018-03-01,0.7921,0.8997968435287476,0.10769684352874753
1713,1502119,2018-04-01,0.7248,0.8174350261688232,0.09263502616882324
1714,1502119,2018-05-01,0.6861,0.7749807238578796,0.0888807238578796
1715,1502119,2018-06-01,0.7015,0.7051911950111389,0.0036911950111389036
1731,1502124,2017-08-01,0.7753,0.0,-0.7753
1732,1502124,2017-09-01,0.6939,0.7607042193412781,0.06680421934127811
1733,1502124,2017-10-01,0.6058,0.6768444776535034,0.07104447765350341
1734,1502124,2017-11-01,0.5389,0.566250205039978,0.02735020503997798
1735,1502124,2017-12-01,0.4951,0.5095072388648987,0.014407238864898697
1736,1502124,2018-01-01,0.4702,0.4619331359863281,-0.008266864013671882
1737,1502124,2018-02-01,0.4313,0.42559459805488586,-0.0057054019451141524
1738,1502124,2018-03-01,0.3496,0.38917917013168335,0.03957917013168333
1739,1502124,2018-04-01,0.3515,0.37903475761413574,0.027534757614135763
1740,1502124,2018-05-01,0.3605,0.3778025507926941,0.017302550792694105
1741,1502124,2018-06-01,0.364,0.37586554884910583,0.011865548849105845
1781,1504572,2017-06-01,0.8168,0.0,-0.8168
1782,1504572,2017-07-01,0.6952,0.0,-0.6952
1783,1504572,2017-08-01,0.7469,0.0,-0.7469
1784,1504572,2017-09-01,0.7859999999999999,0.849469780921936,0.06346978092193611
1817,1504585,2018-04-01,0.7607,0.8219309449195862,0.06123094491958614
1818,1504585,2018-05-01,0.7929999999999999,0.8150149583816528,0.022014958381652905
1820,1507036,2017-06-01,0.7055,0.0,-0.7055
1821,1507036,2017-07-01,0.7147,0.0,-0.7147
1822,1507036,2017-08-01,0.7305,0.0,-0.7305
1823,1507036,2017-09-01,0.7334,0.7691468000411987,0.03574680004119868
1824,1507036,2017-10-01,0.8074,0.8295724987983704,0.022172498798370355
1825,1507036,2017-11-01,0.8066,0.8006901144981384,-0.005909885501861556
1826,1507036,2017-12-01,0.5392,0.6370695233345032,0.09786952333450316
1827,1507036,2018-01-01,0.4228,0.5125033259391785,0.08970332593917846
1828,1507036,2018-02-01,0.4556,0.5352054238319397,0.07960542383193969
1849,1507038,2017-09-01,0.8283,0.886002242565155,0.05770224256515499
1850,1507038,2017-10-01,0.7926,0.8570054769515991,0.06440547695159915
1851,1507038,2017-11-01,0.7492,0.8306143879890442,0.08141438798904421
1852,1507038,2017-12-01,0.7301,0.7990950345993042,0.06899503459930423
1853,1507038,2018-01-01,0.7031,0.789254903793335,0.08615490379333501
1854,1507038,2018-02-01,0.7213,0.7944031953811646,0.0731031953811645
1898,1507042,2017-06-01,0.7097,0.0,-0.7097
2017,1514406,2017-08-01,0.8299,0.0,-0.8299
2018,1514406,2017-09-01,0.8073,0.8472887277603149,0.039988727760314924
2019,1514406,2017-10-01,0.7672,0.8286063075065613,0.061406307506561286
2020,1514406,2017-11-01,0.7448,0.8087650537490845,0.06396505374908446
2021,1514406,2017-12-01,0.74,0.8008373379707336,0.06083733797073365
2022,1514406,2018-01-01,0.7373,0.7993377447128296,0.062037744712829634
2023,1514406,2018-02-01,0.7426,0.7844514846801758,0.04185148468017574
2024,1514406,2018-03-01,0.7425,0.7840075492858887,0.04150754928588862
2025,1514406,2018-04-01,0.7568,0.8091992735862732,0.052399273586273165
2026,1514406,2018-05-01,0.7895,0.8478394746780396,0.05833947467803957
2027,1514406,2018-06-01,0.8089,0.865207850933075,0.056307850933075
2054,1516850,2017-06-01,0.5266,0.0,-0.5266
2055,1516850,2017-07-01,0.7936,0.0,-0.7936
