,FishnetID,ReportingMonth,PerformanceTarget,dl_avg_pred,df_error
1181,1307555,2018-05-01,0.7312,0.6709915995597839,-0.060208400440216026
1182,1307555,2018-06-01,0.7521,0.6956759095191956,-0.056424090480804434
1232,1317902,2018-04-01,0.7962,0.8264521956443787,0.030252195644378643
1233,1317902,2018-05-01,0.8087,0.7357363104820251,-0.07296368951797483
1234,1317902,2018-06-01,0.7777,0.7803776264190674,0.002677626419067436
1235,1322812,2017-06-01,0.7989,0.0,-0.7989
1236,1322812,2017-07-01,0.7883,0.0,-0.7883
1292,1329647,2017-11-01,0.7064,0.6957054138183594,-0.010694586181640653
1293,1329647,2017-12-01,0.6438,0.6387203335762024,-0.005079666423797646
1294,1329647,2018-01-01,0.6519,0.6364618539810181,-0.015438146018981969
1295,1329647,2018-02-01,0.6169,0.60000079870224,-0.016899201297760014
1308,1337015,2018-02-01,0.8211,0.7459288239479065,-0.07517117605209356
1309,1337015,2018-03-01,0.8442,0.8112526535987854,-0.03294734640121455
1311,1337015,2018-05-01,0.8292,0.8390147089958191,0.009814708995819044
1312,1337015,2018-06-01,0.7897,0.7938314080238342,0.004131408023834271
1323,1344383,2018-04-01,0.8183,0.8243845701217651,0.006084570121765109
1324,1344383,2018-05-01,0.7802,0.7823794484138489,0.0021794484138488723
1325,1344383,2018-06-01,0.7662,0.75660640001297,-0.009593599987030021
1368,1359709,2017-09-01,0.8068,0.8489652276039124,0.04216522760391239
1369,1359709,2017-10-01,0.7931,0.8169623017311096,0.023862301731109592
1404,1364026,2017-06-01,0.7494,0.0,-0.7494
1405,1364026,2017-07-01,0.7279,0.0,-0.7279
1406,1364026,2017-08-01,0.7577,0.0,-0.7577
1408,1364026,2017-10-01,0.8104,0.9999838471412659,0.18958384714126586
1425,1376297,2018-02-01,0.8338,0.9091797471046448,0.07537974710464479
1426,1376297,2018-03-01,0.7376,0.6656715869903564,-0.07192841300964359
1427,1376297,2018-04-01,0.6794,0.6253200173377991,-0.05407998266220093
1428,1376297,2018-05-01,0.6459999999999999,0.5671694278717041,-0.0788305721282958
1429,1376297,2018-06-01,0.5635,0.5578579306602478,-0.005642069339752198
1430,1376300,2017-06-01,0.6361,0.0,-0.6361
1431,1376300,2017-07-01,0.6571,0.0,-0.6571
1432,1376300,2017-08-01,0.7212,0.0,-0.7212
1433,1376300,2017-09-01,0.7612,0.7474582195281982,-0.013741780471801746
1434,1376300,2017-10-01,0.8249,0.8256783485412598,0.000778348541259799
1440,1376300,2018-04-01,0.8393,0.823194682598114,-0.016105317401886032
1441,1376300,2018-05-01,0.7815,0.7694280743598938,-0.012071925640106174
1442,1376300,2018-06-01,0.4419,0.7657175660133362,0.32381756601333617
1490,1413732,2018-02-01,0.5571,0.9925662875175476,0.43546628751754757
1491,1413732,2018-03-01,0.5379999999999999,0.4933988153934479,-0.04460118460655205
1492,1413732,2018-04-01,0.5518,0.521569013595581,-0.030230986404418903
1493,1413732,2018-05-01,0.5736,0.5441387891769409,-0.02946121082305908
1494,1413732,2018-06-01,0.5898,0.5621392130851746,-0.02766078691482543
1536,1438285,2017-08-01,0.8234,0.0,-0.8234
1537,1438285,2017-09-01,0.7346,0.7830148935317993,0.048414893531799286
1538,1438285,2017-10-01,0.7599,0.7461920380592346,-0.0137079619407654
1539,1438285,2017-11-01,0.7808,0.7589545845985413,-0.02184541540145879
1540,1438285,2017-12-01,0.8023,0.7697113752365112,-0.03258862476348878
1573,1459944,2017-06-01,0.75,0.0,-0.75
1574,1459944,2017-07-01,0.6,0.0,-0.6
1577,1459944,2017-10-01,0.5018,0.9563855528831482,0.45458555288314817
1606,1482466,2018-01-01,0.8038,0.752302348613739,-0.051497651386260945
1607,1482466,2018-02-01,0.7169,0.6542279720306396,-0.06267202796936033
1608,1482466,2018-03-01,0.6213,0.6231734752655029,0.0018734752655029663
1609,1482466,2018-04-01,0.6213,0.5930151343345642,-0.028284865665435754
1610,1482466,2018-05-01,0.6213,0.580099880695343,-0.041200119304656946
1611,1482466,2018-06-01,0.6213,0.5802581906318665,-0.04104180936813351
1619,1482468,2018-01-01,0.67,0.8269615173339844,0.15696151733398434
1636,1482470,2018-05-01,0.8320000000000001,0.9283114075660706,0.09631140756607048
1637,1482470,2018-06-01,0.8066,0.8516996502876282,0.04509965028762819
1665,1484924,2017-07-01,0.4,0.0,-0.4
